1 0.1365 0
2 0.176009794538478 7.93548761611912e-06
3 0.209632984034153 1.12033168555196e-05
4 0.239157841918546 3.17037096192351e-05
5 0.264723867314729 5.63302816740135e-05
6 0.284086585678539 5.14521961584537e-05
7 0.300847001020928 4.50701917224686e-05
8 0.316573889195346 5.98576164651088e-05
9 0.329646062645979 6.70790556043196e-05
10 0.343562546880925 6.35191144070146e-05
11 0.353990292762574 5.42821395354658e-05
12 0.36356203361766 4.38958841536913e-05
13 0.373496471622591 3.88821907585787e-05
14 0.381350293110208 3.04012901878757e-05
15 0.388147599475959 3.86730183193813e-05
16 0.3935321335658 3.72733772376636e-05
17 0.398780971154176 3.62463422201455e-05
18 0.402816966080072 3.65677579920111e-05
19 0.406582975449437 3.62153248758452e-05
20 0.410337807708766 3.44873399708684e-05
21 0.414048218367001 2.43718452580979e-05
22 0.416824399406469 1.80388795615476e-05
23 0.419560100612651 1.72013010837381e-05
24 0.422392714504025 1.51432286628883e-05
25 0.424512519781512 1.14246975130078e-05
26 0.426225103170464 1.23340454706623e-05
27 0.428398757169424 5.90787153129208e-06
28 0.429851358579752 6.6992534175782e-06
29 0.431219899989301 4.81598074802762e-06
30 0.432341896672064 3.94279220250651e-06
31 0.433812811709779 2.16540318511113e-06
32 0.434622370488406 1.26008069800858e-06
33 0.435470249577506 4.21995786545298e-07
34 0.436400150760572 4.14521008724701e-07
35 0.437161605823457 4.34412730607286e-07
36 0.437848193576631 3.35018718258124e-07
37 0.438516600633742 4.3654038964992e-07
