"1" 0.97 0
"2" 0.901680195708988 6.37435123385962e-05
"3" 0.849441624195587 0.000271107293570038
"4" 0.796454709836137 6.76701661628674e-05
"5" 0.751822672739735 9.4169605994353e-05
"6" 0.713504948701656 0.000196222890033125
"7" 0.688642198874187 0.000132287158908567
"8" 0.656748695431411 0.000183945799285228
"9" 0.635989037208462 0.00034748690406057
"10" 0.618569028783322 0.00020491479357354
"11" 0.602046357286628 0.000167770862701826
"12" 0.587615498147411 0.0001965686541407
"13" 0.576930711364882 0.000173433652930844
"14" 0.566259472058196 7.84037160580157e-05
"15" 0.557908052987258 9.67573120849906e-05
"16" 0.552120835719725 0.000110784643391293
"17" 0.545833482692757 9.72721701499569e-05
"18" 0.540542765955591 6.48073298333348e-05
"19" 0.534872219403071 9.54468777373792e-05
"20" 0.530559727059817 8.85995879719462e-05
"21" 0.526418181812498 7.80501106331099e-05
"22" 0.523545590242998 4.36695620816094e-05
"23" 0.52055661306225 2.59277625455755e-05
"24" 0.518001437534837 1.79427282714399e-05
"25" 0.515977489731696 1.38319484915764e-05
"26" 0.514895346224035 1.09520327593072e-05
"27" 0.513306166066174 1.00387687426677e-05
"28" 0.511872920194722 7.88908075885104e-06
"29" 0.510989565748389 7.71379462448896e-06
"30" 0.50979613814049 6.6525142606212e-06
"31" 0.508702431150008 5.53384162517121e-06
"32" 0.508102048998961 4.45579196372177e-06
"33" 0.507418557507749 3.82629021490361e-06
"34" 0.506668297210956 2.61477466678027e-06
"35" 0.506123222941171 2.0309299392321e-06
"36" 0.505603432161713 1.7515901910461e-06
"37" 0.505286308256596 1.24487285678064e-06
